,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,regioes_id
20,0.0036,0.7922,0.2131,0.9064,0.1462,0.0001,0.1213,0.2898,0.2689,0.1029,0.1127,0.1065,0.0432,0.0042,0.0685,0.0692,0.0018,0.5776,0.4893,0.0131,0.4143,0.0018,0.9,0.6618,0.0,0.274,0.6101,0.0213,0.0016,0.7209,0.0018,0.0012,0.0,0.0,0.0001,0.0001,0.0031,0.0002,0.0171,0.0999,0.0037,0.012,0.0421,0.779,0.0004,0.0,0.005,0.0514,0.5084,0.8849,0.9477,0.976,0.0758,0.6637,0.0,0.0006,0.2336,0.0005,0.3707,0.8479,0.0007,44
21,0.2718,0.0967,0.099,0.0627,0.2333,0.1051,0.2783,0.2541,0.1883,0.2959,0.2903,0.5832,0.7568,0.19,0.071,0.3241,0.3023,0.172,0.1136,0.0635,0.1432,0.3023,0.1025,0.078,0.0555,0.2468,0.1267,0.3075,0.4393,0.5593,0.61,0.443,0.5542,0.0674,0.3668,0.3034,0.4229,0.4365,0.264,0.4752,0.0515,0.9187,0.9038,0.6465,0.3671,0.5826,0.5724,0.5385,0.0068,0.2377,0.2052,0.3028,0.5279,0.6368,0.088,0.3786,0.703,0.5442,0.2246,0.7731,0.8591,46
22,0.1355,0.086,0.294,0.063,0.1632,0.0406,0.2178,0.1948,0.1454,0.2532,0.2404,0.2983,0.9227,0.0909,0.0264,0.3465,0.1434,0.1669,0.0829,0.0624,0.3339,0.1434,0.0623,0.0707,0.2732,0.0324,0.0536,0.1189,0.4402,0.847,0.2977,0.1692,0.2504,0.1764,0.088,0.2428,0.5358,0.0721,0.0712,0.2249,0.2812,0.0123,0.3435,0.1511,0.2756,0.5866,0.2564,0.1347,0.1193,0.0988,0.1045,0.047,0.2054,0.2738,0.2801,0.2734,0.1355,0.5355,0.0889,0.421,0.1577,47
23,0.9049,0.2807,0.1162,0.1855,0.7857,0.0162,0.73,0.9033,0.9425,0.7137,0.7161,0.6769,0.5954,0.0395,0.0558,0.7011,0.9948,0.2532,0.486,0.0105,0.127,0.9948,0.4255,0.2545,0.7245,0.5479,0.9684,0.9693,0.6697,0.5201,0.9854,0.6828,0.656,0.7579,0.4637,0.5839,0.449,0.3453,0.8389,0.7702,0.0444,0.8838,0.6054,0.6783,0.7092,0.5557,0.6841,0.4984,0.0748,0.6049,0.5101,0.429,0.3359,0.7971,0.2857,0.7273,0.8034,0.7404,0.938,0.3498,0.7194,49
24,0.2001,0.7535,0.6779,0.387,0.5562,0.4211,0.5465,0.7122,0.6942,0.551,0.546,0.3875,0.8644,0.2044,0.5226,0.5821,0.1885,0.6427,0.5746,0.4644,0.5172,0.1885,0.5752,0.4205,0.0046,0.7054,0.5342,0.254,0.7416,0.1852,0.6023,0.364,0.7444,0.0437,0.4923,0.546,0.6345,0.5803,0.2993,0.4117,0.0645,0.4408,0.5308,0.693,0.2007,0.0269,0.4862,0.9741,0.8439,0.3892,0.6131,0.8414,0.8931,0.6476,0.9627,0.1974,0.9872,0.0686,0.2784,0.713,0.8864,50
25,0.5798,0.5419,0.3999,0.3474,0.9354,0.0566,0.992,0.783,0.8829,0.9682,0.9759,0.2677,0.6743,0.0661,0.0604,0.9338,0.9451,0.3776,0.4753,0.0532,0.3435,0.9451,0.3697,0.4955,0.5635,0.4499,0.7652,0.5656,0.7084,0.6993,0.2586,0.1831,0.2896,0.577,0.6388,0.9647,0.8318,0.5052,0.5949,0.2133,0.8545,0.1596,0.9892,0.9702,0.8113,0.9719,0.8883,0.0872,0.1154,0.0973,0.2012,0.608,0.1921,0.9693,0.5162,0.8352,0.3738,0.6477,0.6961,0.3282,0.2477,51
26,0.0101,0.1625,0.1579,0.0852,0.0955,0.2997,0.1353,0.1075,0.0738,0.1569,0.1488,0.1493,0.9092,0.5432,0.2108,0.2005,0.005,0.1806,0.1005,0.228,0.1579,0.005,0.1093,0.0778,0.2464,0.0412,0.0317,0.0107,0.3058,0.0762,0.0431,0.0045,0.1846,0.0502,0.13,0.3183,0.5195,0.0898,0.0117,0.0192,0.1048,0.0378,0.0088,0.0136,0.1036,0.4289,0.0814,0.0427,0.0088,0.3592,0.0124,0.0049,0.2921,0.0327,0.055,0.0523,0.2448,0.5778,0.0186,0.2531,0.5071,52
27,0.7782,0.0317,0.0024,0.0105,0.2599,0.0,0.3301,0.355,0.2978,0.3849,0.3637,0.2203,0.1907,0.0,0.0,0.5402,0.7113,0.2782,0.0948,0.0,0.2061,0.7113,0.0423,0.0222,0.0,0.1185,0.0563,0.8809,0.0682,0.2136,0.1918,0.9604,0.8356,0.4345,0.0469,0.045,0.0646,0.0642,0.7044,0.6719,0.0848,0.0842,0.4282,0.3998,0.0038,0.002,0.0315,0.2035,0.3203,0.2315,0.1978,0.4671,0.0638,0.3454,0.0667,0.0023,0.1426,0.0026,0.9371,0.007,0.1244,53
28,0.6808,0.3964,0.3628,0.0583,0.1533,0.0065,0.1495,0.2144,0.2167,0.1557,0.1519,0.104,0.0889,0.0129,0.003,0.1787,0.6777,0.079,0.054,0.0049,0.0653,0.6777,0.0391,0.0624,0.0033,0.3356,0.2427,0.5162,0.0077,0.0162,0.1791,0.2377,0.0276,0.874,0.0323,0.0053,0.0026,0.0713,0.6734,0.0864,0.1067,0.2928,0.728,0.5806,0.0922,0.0095,0.7845,0.7866,0.1712,0.3011,0.1255,0.1382,0.9893,0.6293,0.1961,0.0011,0.5232,0.5212,0.812,0.0194,0.1499,54
29,0.499,0.2982,0.3026,0.4061,0.8484,0.0139,0.8998,0.8688,0.899,0.9189,0.9108,0.7827,0.9112,0.0043,0.0211,0.9525,0.478,0.7765,0.6243,0.0087,0.7884,0.478,0.5784,0.5248,0.0675,0.7738,0.5023,0.472,0.615,0.2749,0.41,0.2442,0.7632,0.4739,0.5058,0.3237,0.5678,0.6656,0.6206,0.2436,0.2379,0.4115,0.4976,0.5409,0.2806,0.0817,0.9912,0.2762,0.8643,0.3516,0.3205,0.8223,0.2973,0.1277,0.9871,0.4155,0.2276,0.872,0.8813,0.6636,0.7975,58
