,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,regioes_id
20,0.8334,0.1302,0.6781,0.07,0.1136,0.6262,0.0623,0.2188,0.3108,0.0397,0.047,0.0093,0.0046,0.607,0.2285,0.0165,0.9114,0.0091,0.0648,0.3536,0.0014,0.9114,0.0523,0.0764,0.0048,0.5293,0.8237,0.9333,0.0029,0.0002,0.4386,0.3813,0.0033,0.0675,0.0152,0.0021,0.0036,0.016,0.6292,0.2801,0.2241,0.0777,0.0008,0.6548,0.0113,0.0001,0.3197,0.0111,0.0927,0.1627,0.2395,0.7784,0.0017,0.5494,0.1303,0.0112,0.6175,0.1108,0.5583,0.0175,0.3802,44
21,0.0413,0.09,0.2388,0.0873,0.0318,0.97,0.0484,0.0261,0.0166,0.0563,0.0537,0.3759,0.4735,0.6299,0.4832,0.0704,0.0296,0.1305,0.0293,0.9632,0.3648,0.0296,0.0361,0.0596,0.0742,0.0023,0.0059,0.0411,0.1005,0.5859,0.0184,0.0183,0.789,0.0016,0.0037,0.0775,0.1801,0.0028,0.0194,0.0555,0.1304,0.0047,0.0004,0.0048,0.0825,0.8351,0.0245,0.0047,0.0047,0.2203,0.1769,0.0034,0.0094,0.0084,0.0213,0.0865,0.2336,0.1097,0.0478,0.6449,0.5984,46
22,0.3582,0.1194,0.3936,0.044,0.0939,0.2649,0.0483,0.0497,0.0986,0.0339,0.0382,0.6956,0.1855,0.9707,0.1564,0.0165,0.3242,0.0136,0.0193,0.2101,0.0213,0.3242,0.0139,0.0445,0.0883,0.0465,0.1054,0.3167,0.0134,0.043,0.0284,0.144,0.4524,0.0169,0.0346,0.0241,0.0148,0.0275,0.1784,0.2509,0.1029,0.0402,0.104,0.0504,0.022,0.0415,0.0336,0.0658,0.0216,0.0103,0.0076,0.0313,0.1491,0.6234,0.0961,0.022,0.314,0.0654,0.0986,0.1779,0.5106,47
23,0.5957,0.1596,0.1791,0.1922,0.0459,0.1869,0.0271,0.0247,0.0423,0.0233,0.0248,0.1397,0.0143,0.0212,0.4522,0.0197,0.6106,0.1486,0.1352,0.2781,0.1632,0.6106,0.1772,0.15,0.4089,0.5318,0.2708,0.5161,0.0101,0.0517,0.0318,0.4338,0.0284,0.1636,0.0082,0.0133,0.0214,0.0064,0.2832,0.7501,0.7684,0.0276,0.6344,0.8709,0.0408,0.0051,0.1151,0.8029,0.445,0.6743,0.6935,0.6366,0.9555,0.11,0.1007,0.0367,0.8437,0.1848,0.1708,0.1299,0.4838,49
24,0.3709,0.8489,0.5425,0.3937,0.4826,0.1597,0.4856,0.362,0.4292,0.5145,0.4954,0.0966,0.167,0.1832,0.1858,0.6204,0.4279,0.3963,0.2882,0.2002,0.4878,0.4279,0.2692,0.4091,0.8015,0.0971,0.2051,0.4353,0.6187,0.333,0.84,0.8974,0.0403,0.3902,0.703,0.7639,0.5345,0.8015,0.5462,0.838,0.3058,0.5676,0.2502,0.4868,0.2368,0.1773,0.2857,0.0988,0.4277,0.1776,0.1996,0.2512,0.1648,0.1357,0.3722,0.2303,0.4463,0.5976,0.4186,0.0486,0.1214,50
25,0.2824,0.8218,0.9706,0.2044,0.2969,0.0549,0.3084,0.4846,0.4281,0.3145,0.3115,0.2314,0.2066,0.0706,0.1136,0.3283,0.3669,0.1616,0.2735,0.1448,0.0876,0.3669,0.2838,0.2043,0.37,0.6168,0.8982,0.3145,0.6126,0.1515,0.9526,0.9084,0.4023,0.2544,0.5979,0.2829,0.3784,0.9262,0.425,0.8073,0.1244,0.7819,0.3515,0.3218,0.1361,0.3631,0.1634,0.8624,0.2227,0.0911,0.0265,0.0584,0.8383,0.3011,0.2316,0.1081,0.1553,0.6804,0.9747,0.0672,0.2269,51
26,0.7092,0.2085,0.2756,0.2123,0.9428,0.4893,0.817,0.5042,0.7757,0.7359,0.7632,0.7136,0.5616,0.1215,0.359,0.6205,0.4433,0.7746,0.9354,0.6272,0.9748,0.4433,0.9472,0.2842,0.6762,0.2909,0.7125,0.8163,0.3598,0.2736,0.3205,0.5602,0.5525,0.6101,0.5526,0.7404,0.925,0.2295,0.9249,0.946,0.3449,0.7498,0.9306,0.6653,0.925,0.8785,0.6033,0.3428,0.2414,0.3283,0.5833,0.4902,0.7389,0.6365,0.1634,0.0622,0.4753,0.3185,0.6555,0.864,0.4276,52
27,0.1779,0.0132,0.0024,0.0011,0.0047,0.0431,0.006,0.0009,0.0013,0.0089,0.0075,0.1317,0.015,0.1206,0.0036,0.0304,0.1113,0.0123,0.0013,0.0062,0.0383,0.1113,0.0011,0.0012,0.0005,0.0005,0.0019,0.2335,0.0011,0.3118,0.0007,0.1677,0.6279,0.4999,0.0005,0.0014,0.0023,0.0003,0.1631,0.6399,0.7634,0.0257,0.3584,0.2166,0.0004,0.0062,0.0006,0.0599,0.4589,0.5545,0.6702,0.1286,0.0076,0.0395,0.0083,0.0002,0.0108,0.0786,0.1219,0.0042,0.0272,53
28,0.2506,0.5271,0.2923,0.2533,0.0505,0.3161,0.025,0.0142,0.0351,0.0216,0.0225,0.0537,0.0133,0.0645,0.8111,0.0202,0.2251,0.0525,0.0624,0.4672,0.0529,0.2251,0.074,0.1729,0.9093,0.1314,0.3781,0.4055,0.0029,0.654,0.0074,0.6212,0.0027,0.2437,0.0029,0.0048,0.0082,0.0017,0.387,0.519,0.3473,0.6068,0.4176,0.5862,0.0573,0.7275,0.0213,0.7712,0.0483,0.1157,0.0674,0.3195,0.7269,0.5223,0.0149,0.0088,0.8732,0.1201,0.2329,0.0736,0.2924,54
29,0.713,0.3539,0.3806,0.1627,0.1228,0.8131,0.1342,0.15,0.1364,0.1431,0.1415,0.1238,0.1125,0.435,0.6344,0.1539,0.6291,0.1568,0.1591,0.9297,0.1191,0.6291,0.1648,0.1438,0.6918,0.4327,0.4864,0.6752,0.1656,0.1512,0.5048,0.3083,0.491,0.4706,0.1495,0.1396,0.2237,0.1379,0.9582,0.1249,0.7968,0.5129,0.4964,0.5723,0.3201,0.3634,0.5741,0.2859,0.7314,0.5341,0.4892,0.5404,0.9547,0.653,0.9736,0.2251,0.4463,0.1223,0.4472,0.1399,0.3785,58
