,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,regioes_id
20,0.0597,1.3797,-0.0434,0.1593,0.079,0.0055,0.0431,0.033,0.0188,-0.0164,-0.018,-0.0035,-0.0073,-0.0017,0.0138,0.0191,-0.0065,-0.0288,0.1376,0.0097,-0.055,-0.0129,0.0831,0.0596,-54.8991,0.0054,0.0071,0.0276,-0.9257,-3.9373,-0.1876,0.0118,-0.1088,-44.967,0.0309,0.0408,-0.5167,0.0212,0.1468,0.0087,-1.6332,0.0286,-0.2179,0.2209,-9070.567,-39293.4187,-2766.8301,-0.0302,-1.7179,-0.0126,-0.0143,0.088,-0.0237,-0.0368,0.0062,-8759.5745,3.2165,0.0019,0.2257,0.0045,0.008,44
21,-2.1223,-0.54,0.0639,-0.0841,-0.0279,0.0006,-0.0224,-0.0522,-0.0182,0.0104,0.0107,-0.0005,0.0011,-0.0046,-0.0128,-0.0188,-0.2581,0.0329,-0.1498,-0.0007,0.0197,-0.5162,-0.1164,-0.028,-102.1792,0.0295,-0.0518,-1.9684,2.5022,-11.6365,0.4331,0.0125,-0.0074,-219.2652,-0.0187,-0.0162,1.2004,-0.0212,-1.3962,0.006,-4.6835,0.0403,-0.1874,-2.0828,101068.7581,145277.447,16960.0283,0.0337,-9.6878,-0.0087,-0.0097,-1.3354,0.0185,-0.1334,-0.0015,97184.0999,5.2259,0.0001,-0.6927,0.0002,-0.0005,46
22,-0.7668,-2.5816,0.1255,-0.2199,-0.039,-0.0115,-0.0285,-0.0424,-0.0172,0.0126,0.0132,-0.0002,0.0016,-0.0002,-0.0162,-0.0201,-0.0958,0.0288,-0.1629,-0.0129,0.0372,-0.1916,-0.1176,-0.0647,-265.3416,0.0135,-0.0581,-0.8125,1.7877,16.876,0.2193,0.0078,0.0168,-884.1502,-0.0159,-0.0217,1.0377,-0.0168,-0.7443,0.0034,-8.6139,0.0169,-0.16,-1.4029,429926.4671,3904043.0451,54730.1432,0.0205,-22.4066,-0.0145,-0.0151,-0.9432,0.0084,-0.021,-0.0007,426096.1546,12.754,0.0,-0.8248,-0.0007,-0.0001,47
23,-0.5433,-3.3295,0.3897,-0.1154,-0.0339,0.0157,-0.024,-0.0491,-0.0212,0.0107,0.0111,0.0006,0.0029,-0.018,0.0103,-0.0185,-0.0566,0.0261,-0.0947,0.0128,0.0266,-0.1132,-0.0662,-0.0373,-17.2014,0.0043,-0.0413,-0.6181,3.0688,34.2396,0.3127,0.0039,0.046,-40.4981,-0.015,-0.0198,1.5153,-0.0169,-0.6218,0.0009,0.2478,0.0246,-0.0468,-0.1172,63272.1159,844946.114,5995.6701,0.0039,-1.066,-0.0034,-0.0036,-0.1937,0.0004,-0.09,-0.001,60533.1718,-0.2905,0.0001,-0.5078,-0.0008,-0.0019,49
24,-0.4934,0.1027,-0.047,0.0427,0.0126,0.0159,0.0088,0.0196,0.0071,-0.0037,-0.004,-0.0015,-0.0027,-0.0067,0.0171,0.0048,-0.0691,-0.016,0.0696,0.0142,-0.014,-0.1383,0.0541,0.0138,-4.8168,-0.0136,0.029,-0.4073,-0.3039,-6.0494,-0.0352,0.0018,0.0428,23.4515,0.0029,0.0027,-0.1992,0.0018,-0.2166,0.0019,1.1811,-0.0091,0.0976,-0.409,-24341.6868,-198813.8508,-5323.3123,0.0536,0.7825,-0.0181,-0.0173,-0.4168,0.0246,0.1028,0.0008,-21164.7852,2.098,-0.0001,-0.1832,0.002,-0.0035,50
25,-0.6543,-0.0265,0.0016,0.0404,0.0106,0.0271,0.0095,0.0141,0.0048,-0.0046,-0.0046,-0.0009,-0.002,-0.0156,0.0259,0.0085,-0.0875,-0.0294,0.0617,0.0204,-0.0356,-0.1751,0.0496,0.0128,15.85,-0.0046,-0.0014,-0.6166,-0.5153,-13.4688,0.0188,0.0016,-0.0176,23.356,0.0031,0.0081,-0.3834,0.0008,-0.2811,-0.0017,-1.8376,-0.0041,-0.0528,-0.6204,81196.1483,256891.8383,19089.0764,0.0037,-1.3063,-0.0182,-0.0296,-0.7433,-0.0024,0.0663,-0.0007,49868.8203,4.5826,0.0002,0.0058,0.0013,-0.002,51
26,-0.3303,2.2805,-0.2771,0.1016,0.0013,0.0133,-0.0036,-0.0219,-0.003,0.0025,0.0023,0.0006,0.0018,-0.0123,0.019,-0.0071,-0.1002,0.0084,0.0071,0.0094,-0.0009,-0.2004,0.0046,0.0257,3.4511,0.0155,0.0091,-0.2031,0.9903,-12.5679,0.4555,0.0119,0.0163,6.8395,-0.0053,-0.0039,0.0355,-0.0143,0.0485,0.0007,-0.7223,0.0067,-0.0066,0.3565,2322.3416,-16728.3861,-11226.4531,0.0317,-0.6714,-0.014,-0.0084,0.3261,0.006,-0.0375,-0.0012,17223.8009,4.0218,-9999.9831,0.1137,-0.0003,0.0098,52
27,-1.0069,-3.0697,0.3776,-0.2397,-0.0731,-0.0231,-0.0417,-0.0794,-0.0398,0.0163,0.0178,0.001,0.004,0.0065,-0.0347,-0.02,-0.1562,0.0396,-0.2244,-0.0328,0.0386,-0.3125,-0.1529,-0.0782,62.6152,0.0272,-0.0884,-0.8899,1.5204,5.3499,0.3132,0.0101,0.0096,-18.1442,-0.0275,-0.0301,0.7146,-0.0269,-0.7671,0.0021,0.3343,0.0235,-0.0711,-0.8913,34182.1796,225554.2309,5955.5797,0.0318,-0.8723,0.0043,0.0036,-0.6375,0.0234,-0.1094,-0.0027,32811.4652,5.1766,-0.0002,-0.6675,-0.0021,-0.0051,53
28,-0.7969,-0.8454,0.1663,-0.0669,-0.0377,0.013,-0.0311,-0.0637,-0.0212,0.0146,0.0149,0.0017,0.0055,-0.0104,0.0036,-0.0269,-0.1224,0.0453,-0.1295,0.0097,0.0447,-0.2448,-0.0942,-0.0261,0.9388,0.0143,-0.0196,-0.5848,2.3581,3.3845,0.6158,0.0057,0.0725,-10.6382,-0.023,-0.0294,0.8659,-0.0279,-0.4059,-0.0044,-0.6156,0.0073,-0.0587,-0.3458,12023.968,18810.3252,3033.1494,0.0078,-0.9915,-0.0181,-0.0249,-0.349,-0.006,0.0446,-0.0024,12356.0427,-0.2006,0.0011,-0.3146,-0.0015,-0.0069,54
29,0.1353,-0.505,0.0467,-0.0624,-0.0298,-0.0033,-0.0242,-0.0468,-0.0159,0.0115,0.0116,0.0034,0.0064,-0.0044,-0.0074,-0.0217,0.0341,0.0421,-0.1118,0.0012,0.042,0.0683,-0.0866,-0.023,1.1939,0.0123,-0.0118,0.1554,0.599,4.1032,0.1109,-0.0197,0.0145,-2.6259,-0.0137,-0.0162,0.1702,-0.0167,-0.0141,-0.0189,-0.087,-0.0121,0.0379,0.241,1355.6737,6413.6907,354.8779,-0.0322,0.0765,0.0082,0.0148,0.1628,0.001,0.0287,-0.0,1054.6247,-17.1688,0.0063,-0.1123,-0.0038,0.0094,58
